交易ID,E_gen (kWh),E_cons (kWh),时间戳偏移(s),有效性
9150,1140.5,1127.1,-4.2,无效
9151,543.5,496.4,-15.2,无效
9152,1106.7,1069.3,-4.2,无效
9153,524.2,580.2,-5.6,无效
9154,1115.5,1068.1,7.8,无效
9155,364.3,440.4,1.1,无效
9156,529.5,514.8,-15.9,无效
9157,1040.7,1043.3,-0.7,无效
9158,719.9,760.6,-12.8,无效
9159,527.4,606.8,-3.2,无效
9160,1180.7,1226.3,-0.3,无效
9161,612.8,550.5,-7.8,无效
9162,210.2,150.9,-9.7,无效
9163,1191.1,1162.7,8.2,无效
9164,483.5,483.1,-12.7,无效
9165,535.5,503.9,14.6,无效
9166,523.0,618.9,-0.3,无效
9167,400.0,406.2,-19.5,无效
9168,759.1,782.6,12.6,无效
9169,457.5,530.2,7.1,无效
9170,726.9,687.0,-13.5,无效
9171,231.7,163.9,2.5,无效
9172,573.3,507.2,6.1,无效
9173,133.3,84.8,13.9,无效
9174,-35.5,-30.4,-7.8,无效
9175,407.6,394.0,19.1,无效
9176,562.9,590.2,-12.6,无效
9177,301.0,399.5,6.7,无效
9178,1157.5,1177.2,-6.2,无效
9179,1072.9,1096.9,1.7,无效
9180,672.4,706.9,12.4,无效
9181,861.7,947.0,7.0,无效
9182,553.9,598.2,13.8,无效
9183,-168.4,-161.4,-7.8,无效
9184,411.0,373.1,13.6,无效
9185,370.2,430.0,-9.5,无效
9186,1138.5,1177.2,7.3,无效
9187,1091.6,1111.8,6.1,无效
9188,639.1,650.1,-16.7,无效
9189,-90.3,-51.7,0.9,无效
9190,1024.0,1066.0,-0.3,无效
9191,-62.3,-43.8,1.7,无效
9192,1054.3,1083.5,4.8,无效
9193,1015.1,966.8,3.4,无效
9194,1176.7,1183.2,-0.8,无效
9195,1044.1,1051.0,0.6,无效
9196,1054.2,1011.1,6.4,无效
9197,1133.9,1182.1,5.4,无效
9198,383.2,362.1,-19.9,无效
9199,708.3,777.1,8.0,无效
9200,-43.7,0.8,-9.0,无效
9201,1040.9,1034.9,7.7,无效
9202,638.2,555.9,-1.4,无效
9203,375.7,327.6,-12.2,无效
9204,845.7,782.9,-7.1,无效
9205,478.0,425.8,4.8,无效
9206,503.6,422.7,-5.2,无效
9207,1033.7,1054.1,-4.6,无效
9208,0.0,37.5,-18.1,无效
9209,787.2,730.3,-5.8,无效
9210,448.4,392.7,-6.4,无效
9211,457.1,523.8,-9.6,无效
9212,1170.0,1171.1,4.2,无效
9213,530.9,463.1,-0.2,无效
9214,513.8,431.3,8.1,无效
9215,664.6,583.1,-6.1,无效
9216,-86.1,-109.2,9.4,无效
9217,529.6,596.6,-0.6,无效
9218,-180.4,-192.7,9.4,无效
9219,-42.0,-89.6,-0.9,无效
9220,446.3,528.0,2.0,无效
9221,1015.5,974.4,-6.0,无效
9222,1079.0,1107.4,-3.7,无效
9223,-23.2,25.4,4.2,无效
9224,592.8,692.0,-9.3,无效
9225,628.2,580.8,-13.9,无效
9226,763.5,796.0,12.5,无效
9227,688.9,679.5,-18.9,无效
9228,1090.0,1054.2,5.1,无效
9229,473.5,428.1,13.6,无效
9230,616.9,526.4,8.4,无效
9231,640.1,620.0,12.4,无效
9232,581.2,565.3,-11.8,无效
9233,249.0,188.9,6.6,无效
9234,1032.7,1026.6,1.2,无效
9235,574.6,657.7,-3.2,无效
9236,1005.4,1027.5,-0.3,无效
9237,634.4,732.0,4.7,无效
9238,409.8,494.2,-5.2,无效
9239,454.0,428.4,-14.1,无效
9240,549.9,640.0,0.7,无效
9241,109.9,117.5,18.6,无效
9242,1031.7,1053.1,2.1,无效
9243,1129.1,1156.7,7.7,无效
9244,878.1,913.1,-18.6,无效
9245,795.1,786.2,16.9,无效
9246,1153.7,1132.0,2.6,无效
9247,599.2,577.6,-18.3,无效
9248,-57.8,-8.5,9.6,无效
9249,768.6,772.5,-15.1,无效
9250,163.0,84.1,0.5,无效
9251,139.3,129.0,12.6,无效
9252,1087.2,1127.1,-5.4,无效
9253,555.0,618.4,8.2,无效
9254,669.8,758.0,1.7,无效
9255,603.6,604.5,-11.5,无效
9256,354.7,360.7,-11.9,无效
9257,534.4,480.6,8.3,无效
9258,712.0,708.4,16.6,无效
9259,106.2,124.2,18.0,无效
9260,1013.1,999.6,-4.8,无效
9261,-128.5,-97.6,3.1,无效
9262,-21.1,-37.3,-5.4,无效
9263,471.7,397.3,6.6,无效
9264,727.9,652.1,2.8,无效
9265,1029.1,1060.6,9.8,无效
9266,427.3,384.2,-18.6,无效
9267,-134.4,-169.2,-8.1,无效
9268,466.2,515.4,-20.0,无效
9269,1018.3,1067.3,2.5,无效
9270,212.2,155.3,2.8,无效
9271,527.0,522.1,-11.8,无效
9272,509.6,594.9,5.0,无效
9273,445.0,505.8,-1.0,无效
9274,501.6,547.3,18.7,无效
9275,564.6,497.7,2.0,无效
9276,433.4,335.5,-1.5,无效
9277,440.0,373.3,-7.9,无效
9278,631.4,661.1,-12.0,无效
9279,510.3,418.0,-3.7,无效
9280,677.7,614.7,-9.0,无效
9281,32.7,-59.7,-1.5,无效
9282,308.3,329.5,17.4,无效
9283,967.9,958.1,16.6,无效
9284,360.7,412.6,1.2,无效
9285,-79.9,-114.5,-4.9,无效
9286,691.4,739.1,11.7,无效
9287,-93.6,-76.4,3.6,无效
9288,357.2,347.1,18.7,无效
9289,1115.6,1141.3,3.6,无效
9290,-73.3,-62.8,2.1,无效
9291,-151.9,-112.2,0.2,无效
9292,679.6,707.0,13.8,无效
9293,524.4,453.7,0.1,无效
9294,1095.0,1138.7,-1.0,无效
9295,-1.1,-50.9,0.7,无效
9296,1079.9,1070.8,-1.2,无效
9297,420.2,357.6,-1.8,无效
9298,1134.0,1133.7,-4.1,无效
9299,-180.0,-132.3,2.0,无效
9300,432.0,498.4,-4.3,无效
9301,-190.6,-182.2,5.3,无效
9302,1043.7,1019.4,-9.6,无效
9303,538.3,551.6,16.5,无效
9304,455.2,387.9,1.8,无效
9305,758.0,710.9,16.7,无效
9306,288.7,319.4,17.8,无效
9307,698.2,603.1,-7.9,无效
9308,641.5,559.7,3.0,无效
9309,1184.2,1221.5,7.5,无效
9310,962.3,905.8,-3.7,无效
9311,-38.7,-25.0,-4.8,无效
9312,761.8,759.0,-16.7,无效
9313,-181.6,-222.5,2.6,无效
9314,-15.4,34.2,7.3,无效
9315,470.0,475.2,18.8,无效
9316,623.7,683.0,5.7,无效
9317,-13.8,-29.6,-4.4,无效
9318,636.6,670.3,-19.0,无效
9319,431.5,518.2,-2.8,无效
9320,1068.7,1086.5,0.6,无效
9321,1176.0,1169.0,8.4,无效
9322,356.5,429.5,-0.3,无效
9323,445.3,530.5,8.0,无效
9324,577.4,520.4,-3.4,无效
9325,198.9,298.2,-5.0,无效
9326,461.7,432.0,-16.1,无效
9327,339.3,353.7,11.4,无效
9328,1159.9,1202.1,-9.6,无效
9329,437.3,526.5,-0.7,无效
9330,1026.2,1038.5,0.3,无效
9331,569.8,492.5,-2.5,无效
9332,512.0,566.2,-3.0,无效
9333,931.8,887.5,-17.5,无效
9334,588.5,618.8,13.2,无效
9335,1112.1,1122.6,7.1,无效
9336,1190.2,1185.3,5.4,无效
9337,-53.4,-58.2,2.2,无效
9338,474.8,555.5,1.6,无效
9339,-18.1,0.6,-9.8,无效
9340,512.8,595.6,-0.1,无效
9341,1151.5,1124.0,-8.0,无效
9342,1140.8,1185.5,-1.4,无效
9343,359.1,296.7,-7.7,无效
9344,542.8,480.2,2.2,无效
9345,432.5,385.6,11.4,无效
9346,953.0,1011.0,8.8,无效
9347,662.3,756.5,0.2,无效
9348,-11.8,-12.3,1.0,无效
9349,92.8,117.7,-19.1,无效
9350,1167.8,1160.9,-2.1,无效
9351,458.3,495.5,19.0,无效
9352,395.5,476.5,-1.2,无效
9353,-83.1,-116.1,1.4,无效
9354,420.8,395.4,15.4,无效
9355,245.7,219.1,-17.3,无效
9356,313.4,394.6,-6.9,无效
9357,689.9,787.9,4.0,无效
9358,-187.4,-210.0,-3.3,无效
9359,433.4,514.5,8.6,无效
9360,243.9,177.8,-0.6,无效
9361,667.3,721.2,5.7,无效
9362,-50.5,-93.4,6.3,无效
9363,347.1,405.8,-8.3,无效
9364,796.8,733.4,-0.2,无效
9365,484.5,514.3,14.0,无效
9366,381.3,418.4,-18.2,无效
9367,249.7,320.5,-0.0,无效
9368,839.0,743.2,2.7,无效
9369,1177.9,1189.5,-6.7,无效
9370,604.6,590.9,17.5,无效
9371,1199.8,1155.2,-8.2,无效
9372,1151.2,1114.5,5.7,无效
9373,1095.6,1085.5,6.9,无效
9374,-192.5,-193.5,2.5,无效
9375,543.4,478.9,-9.3,无效
9376,729.2,703.0,-18.9,无效
9377,441.9,429.0,19.0,无效
9378,400.6,379.6,-19.0,无效
9379,-110.4,-66.8,-0.2,无效
9380,-112.8,-155.0,6.2,无效
9381,556.9,655.5,-2.4,无效
9382,585.6,598.4,-11.6,无效
9383,-105.0,-84.0,5.8,无效
9384,750.3,719.6,17.6,无效
9385,-128.6,-120.7,-9.7,无效
9386,676.0,641.4,19.5,无效
9387,475.4,461.2,-19.2,无效
9388,1081.9,1072.9,9.7,无效
9389,560.1,513.0,14.7,无效
9390,432.0,492.3,1.5,无效
9391,-118.6,-86.5,4.7,无效
9392,371.0,321.9,12.7,无效
9393,419.1,477.4,-7.8,无效
9394,291.2,287.4,11.0,无效
9395,-77.9,-60.5,2.2,无效
9396,-163.1,-145.5,-3.6,无效
9397,-102.4,-129.8,0.3,无效
9398,1137.4,1174.3,-4.6,无效
9399,534.2,595.6,3.6,无效
9400,759.9,765.2,14.7,无效
9401,164.2,156.0,-14.9,无效
9402,-144.4,-106.9,7.7,无效
9403,508.9,570.7,9.7,无效
9404,466.6,456.7,15.7,无效
9405,770.4,803.2,15.7,无效
9406,-64.3,-44.3,-8.2,无效
9407,1089.0,1091.0,5.9,无效
9408,215.5,130.6,4.3,无效
9409,-155.4,-190.5,0.6,无效
9410,933.4,1014.4,5.6,无效
9411,377.7,362.3,12.0,无效
9412,176.1,133.0,-13.1,无效
9413,622.3,687.6,9.7,无效
9414,1109.3,1060.5,6.5,无效
9415,575.8,558.8,17.2,无效
9416,618.7,549.8,-8.1,无效
9417,609.8,610.9,-11.2,无效
9418,1194.4,1185.3,-9.3,无效
9419,-71.2,-91.9,-5.0,无效
9420,649.5,744.1,-5.3,无效
9421,553.1,650.5,-8.8,无效
9422,511.9,581.4,9.5,无效
9423,249.6,275.5,18.2,无效
9424,872.9,780.4,-6.6,无效
9425,33.9,97.5,-3.9,无效
9426,465.5,383.4,9.7,无效
9427,776.6,724.9,3.3,无效
9428,515.7,425.1,0.9,无效
9429,729.0,667.8,-9.4,无效
9430,544.5,592.6,15.0,无效
9431,334.8,321.8,-16.2,无效
9432,755.9,727.8,18.1,无效
9433,232.4,174.7,-6.2,无效
9434,585.3,574.1,16.7,无效
9435,1000.0,1000.0,-11.8,无效
9436,625.0,650.6,-15.9,无效
9437,642.8,575.6,-4.5,无效
9438,771.0,767.9,-13.3,无效
9439,-42.6,-38.3,-7.2,无效
9440,1091.7,1051.8,2.4,无效
9441,433.6,451.2,-12.3,无效
9442,462.1,519.1,-1.9,无效
9443,535.8,535.5,-12.1,无效
9444,393.9,327.0,-9.9,无效
9445,470.4,547.4,-2.8,无效
9446,685.8,781.0,5.9,无效
9447,916.9,1011.4,-0.4,无效
9448,627.9,605.2,13.0,无效
9449,1169.9,1207.3,-3.1,无效
9450,611.9,538.2,-7.2,无效
9451,562.8,544.6,12.0,无效
9452,-139.0,-120.0,-9.4,无效
9453,-166.9,-198.8,-9.1,无效
9454,-132.5,-179.3,-0.9,无效
9455,227.7,182.9,-14.0,无效
9456,1003.5,955.0,1.4,无效
9457,-198.4,-197.7,7.7,无效
9458,607.0,552.2,2.6,无效
9459,1007.5,1032.5,9.8,无效
9460,1143.0,1190.1,9.9,无效
9461,534.9,576.8,-12.1,无效
9462,412.6,498.1,-2.2,无效
9463,584.3,553.6,14.4,无效
9464,446.0,490.0,-13.6,无效
9465,797.3,815.9,-19.7,无效
9466,394.7,493.1,8.7,无效
9467,0.0,3.6,-19.1,无效
9468,545.4,448.8,9.0,无效
9469,555.9,514.7,14.7,无效
9470,1055.3,1062.4,2.1,无效
9471,744.2,725.9,19.3,无效
9472,548.5,573.4,19.5,无效
9473,314.9,252.1,-5.0,无效
9474,569.3,649.4,-8.4,无效
9475,328.0,235.6,2.5,无效
9476,652.8,680.9,13.4,无效
9477,221.4,197.6,15.3,无效
9478,389.4,452.8,1.5,无效
9479,400.9,455.3,-0.5,无效
9480,-85.9,-59.8,-6.7,无效
9481,312.7,235.7,-0.7,无效
9482,633.9,667.2,-18.4,无效
9483,369.5,392.7,-15.5,无效
9484,640.9,630.8,14.7,无效
9485,922.4,950.4,14.9,无效
9486,632.9,700.5,1.0,无效
9487,640.1,644.1,16.9,无效
9488,724.7,625.1,0.2,无效
9489,1179.5,1189.0,5.8,无效
9490,166.7,78.4,-6.1,无效
9491,23.1,0.0,-19.4,无效
9492,734.7,671.1,-0.7,无效
9493,577.9,589.2,-15.1,无效
9494,837.3,905.2,-5.6,无效
9495,841.7,839.2,-12.7,无效
9496,530.7,523.9,13.4,无效
9497,397.8,306.1,1.9,无效
9498,1142.7,1177.1,2.2,无效
9499,522.5,552.4,-11.6,无效
9500,1081.7,1036.3,-4.8,无效
9501,1151.9,1177.6,6.9,无效
9502,184.8,94.5,6.8,无效
9503,-146.1,-152.6,3.5,无效
9504,386.0,359.0,-19.3,无效
9505,408.5,316.7,1.4,无效
9506,445.6,459.5,-13.0,无效
9507,452.7,406.8,11.8,无效
9508,746.3,720.0,-19.6,无效
9509,637.8,665.6,14.8,无效
9510,399.0,336.7,4.6,无效
9511,1009.1,1017.1,8.8,无效
9512,-36.8,-39.4,-9.2,无效
9513,624.5,703.0,0.6,无效
9514,504.6,595.5,-4.8,无效
9515,547.4,646.4,-3.8,无效
9516,444.2,478.8,19.5,无效
9517,277.3,257.0,19.3,无效
9518,760.4,815.9,-6.1,无效
9519,969.4,1041.5,-4.7,无效
9520,1178.6,1200.4,-2.5,无效
9521,767.3,821.7,-8.2,无效
9522,1089.6,1043.6,0.1,无效
9523,827.6,919.2,-1.5,无效
9524,112.7,133.7,-11.3,无效
9525,245.3,172.3,6.7,无效
9526,191.9,152.9,-16.5,无效
9527,614.4,675.7,6.7,无效
9528,-124.0,-81.0,-3.1,无效
9529,-6.4,-43.9,-1.4,无效
9530,454.1,475.9,18.3,无效
9531,441.9,342.3,9.1,无效
9532,734.3,729.0,-18.1,无效
9533,-158.7,-199.2,9.0,无效
9534,327.8,237.5,-0.6,无效
9535,-100.9,-54.4,5.9,无效
9536,725.0,738.7,13.1,无效
9537,1173.9,1187.3,-8.9,无效
9538,1054.6,1007.2,-8.7,无效
9539,434.3,532.2,9.2,无效
9540,-109.7,-92.3,-8.8,无效
9541,-147.0,-122.1,4.7,无效
9542,840.9,760.5,-9.1,无效
9543,1168.3,1171.7,2.6,无效
9544,293.2,376.3,-9.6,无效
9545,835.1,915.3,4.8,无效
9546,-137.2,-119.8,-2.3,无效
9547,1145.0,1117.8,6.4,无效
9548,692.6,616.2,-5.9,无效
9549,812.9,887.1,7.2,无效
9550,1164.2,1116.9,-9.1,无效
9551,463.9,464.9,-19.4,无效
9552,461.6,426.1,15.9,无效
9553,481.3,482.7,16.7,无效
9554,427.2,411.9,-11.9,无效
9555,413.5,487.7,5.3,无效
9556,664.1,588.5,-7.2,无效
9557,389.1,477.2,-10.0,无效
9558,-60.9,-31.6,4.9,无效
9559,502.5,462.0,-13.9,无效
9560,195.6,164.6,-19.8,无效
9561,556.1,585.8,14.9,无效
9562,1036.8,1085.0,8.7,无效
9563,685.1,666.1,-19.3,无效
9564,783.3,727.2,-3.1,无效
9565,381.8,345.2,-19.3,无效
9566,550.6,484.4,5.8,无效
9567,-160.5,-167.7,-9.1,无效
9568,205.1,147.2,5.0,无效
9569,305.9,292.4,14.4,无效
9570,527.5,491.1,16.2,无效
9571,-168.3,-177.3,0.5,无效
9572,1064.8,1055.0,-2.7,无效
9573,379.0,312.3,7.2,无效
9574,622.7,565.7,-3.6,无效
9575,638.6,589.9,-19.6,无效
9576,897.7,855.6,-11.8,无效
9577,1120.7,1149.7,-7.7,无效
9578,443.8,519.5,-0.1,无效
9579,327.2,421.1,0.1,无效
9580,550.4,539.3,-13.9,无效
9581,-99.5,-71.5,-3.9,无效
9582,97.1,35.4,-9.6,无效
9583,222.9,263.8,13.7,无效
9584,687.4,734.5,13.5,无效
9585,399.2,361.9,17.1,无效
9586,268.7,315.6,19.9,无效
9587,-62.9,-14.8,7.1,无效
9588,539.6,614.0,-4.7,无效
9589,-139.3,-151.9,0.3,无效
9590,286.2,380.9,-0.3,无效
9591,521.0,486.0,11.5,无效
9592,278.8,301.3,-13.1,无效
9593,1145.8,1170.8,5.9,无效
9594,1022.2,1031.8,8.7,无效
9595,-136.1,-93.8,8.3,无效
9596,172.3,96.9,-8.8,无效
9597,1192.4,1160.2,-9.9,无效
9598,599.3,600.4,-17.9,无效
9599,-67.0,-100.4,-2.1,无效
9600,961.3,968.3,-11.5,无效
9601,339.8,347.7,16.9,无效
9602,363.3,288.8,5.2,无效
9603,1169.2,1175.8,-5.7,无效
9604,656.0,603.1,4.5,无效
9605,448.0,443.0,13.5,无效
9606,287.5,324.2,13.5,无效
9607,903.1,863.5,13.0,无效
9608,1079.8,1122.3,2.9,无效
9609,747.1,713.9,-17.0,无效
9610,336.8,302.6,11.5,无效
9611,667.4,642.0,19.9,无效
9612,1160.8,1199.3,0.4,无效
9613,423.9,519.5,-3.2,无效
9614,358.7,406.2,-12.3,无效
9615,406.3,366.0,19.3,无效
9616,325.5,311.0,11.0,无效
9617,1074.1,1044.0,-3.6,无效
9618,523.4,430.3,8.1,无效
9619,477.7,512.3,-14.6,无效
9620,1016.4,1051.6,3.9,无效
9621,-25.6,-9.6,4.7,无效
9622,1038.9,1024.5,5.2,无效
9623,-187.0,-178.3,-6.7,无效
9624,-59.8,-16.3,0.7,无效
9625,704.1,660.8,-11.8,无效
9626,530.7,600.6,5.8,无效
9627,-71.4,-58.7,-1.1,无效
9628,420.7,475.2,9.5,无效
9629,1010.5,1018.8,2.5,无效
9630,-174.5,-176.8,-2.9,无效
9631,550.0,521.9,-18.3,无效
9632,351.4,358.5,19.2,无效
9633,413.8,415.8,-18.5,无效
9634,220.7,294.8,8.6,无效
9635,550.0,591.2,14.8,无效
9636,-179.3,-162.7,-3.3,无效
9637,785.5,782.0,-14.3,无效
9638,-192.3,-189.9,3.5,无效
9639,418.2,475.3,4.4,无效
9640,1044.5,1044.1,-7.6,无效
9641,314.0,320.4,15.2,无效
9642,509.3,562.3,-0.8,无效
9643,507.6,495.7,-13.2,无效
9644,1084.6,1129.7,-4.9,无效
9645,-181.0,-134.5,-5.9,无效
9646,-73.9,-56.0,-3.8,无效
9647,79.8,40.1,-16.3,无效
9648,396.6,387.9,-15.4,无效
9649,740.1,824.3,3.6,无效
9650,-15.1,33.2,3.2,无效
9651,-164.6,-132.4,-6.6,无效
9652,-61.4,-45.1,3.5,无效
9653,367.9,415.9,11.8,无效
9654,833.3,820.6,-11.2,无效
9655,1140.2,1098.6,7.1,无效
9656,444.0,488.6,17.3,无效
9657,290.8,247.8,-13.5,无效
9658,-54.5,-5.7,9.2,无效
9659,360.8,450.6,2.8,无效
9660,370.0,307.0,1.3,无效
9661,1003.7,998.8,0.0,无效
9662,140.3,87.7,7.8,无效
9663,1036.3,1061.1,4.5,无效
9664,1117.7,1089.3,-3.6,无效
9665,464.4,543.0,6.3,无效
9666,-98.5,-131.7,7.3,无效
9667,1060.0,1010.4,1.5,无效
9668,297.0,233.7,5.9,无效
9669,307.4,309.6,18.7,无效
9670,576.1,615.8,-16.2,无效
9671,-174.2,-130.3,7.1,无效
9672,1026.0,1061.9,-8.3,无效
9673,411.9,326.8,2.6,无效
9674,876.9,777.6,2.8,无效
9675,565.2,500.1,9.0,无效
9676,-65.4,-58.1,7.8,无效
9677,620.8,586.3,-11.8,无效
9678,511.8,588.3,-3.7,无效
9679,-137.8,-89.4,-6.7,无效
9680,504.6,528.7,18.9,无效
9681,-3.3,-46.9,8.8,无效
9682,424.2,342.2,-3.5,无效
9683,0.0,45.9,19.8,无效
9684,324.0,301.3,-13.1,无效
9685,212.9,199.0,-12.8,无效
9686,765.8,749.9,-13.1,无效
9687,-2.6,-47.0,-4.2,无效
9688,1071.9,1031.8,8.0,无效
9689,836.4,835.7,12.7,无效
9690,363.3,355.8,18.8,无效
9691,530.0,628.6,-7.9,无效
9692,369.1,422.0,6.0,无效
9693,745.6,690.1,-5.3,无效
9694,-93.5,-133.6,-2.4,无效
9695,615.2,684.6,-8.5,无效
9696,276.3,244.7,19.7,无效
9697,372.8,400.8,-14.5,无效
9698,15.5,14.2,19.2,无效
9699,498.1,500.6,-17.2,无效
9700,314.1,279.5,13.7,无效
9701,1035.1,1001.2,5.2,无效
9702,553.5,471.1,-3.8,无效
9703,469.0,532.6,-0.5,无效
9704,-34.5,-8.3,9.0,无效
9705,666.0,623.6,-14.7,无效
9706,612.0,560.4,7.8,无效
9707,276.0,357.9,-7.0,无效
9708,502.3,444.7,1.6,无效
9709,535.7,573.7,-12.9,无效
9710,1157.1,1161.2,-2.5,无效
9711,652.8,636.7,-18.1,无效
9712,815.9,838.8,15.0,无效
9713,267.7,213.9,8.4,无效
9714,336.0,247.3,4.1,无效
9715,341.3,432.8,5.6,无效
9716,713.9,795.1,-1.9,无效
9717,410.1,406.7,-12.6,无效
9718,648.9,703.2,0.1,无效
9719,899.9,972.1,5.5,无效
9720,1185.6,1219.9,6.3,无效
9721,523.8,607.9,4.4,无效
9722,503.6,481.0,-17.2,无效
9723,550.5,519.3,-12.3,无效
9724,731.7,807.5,-5.0,无效
9725,-121.7,-121.8,4.3,无效
9726,-90.1,-65.2,2.3,无效
9727,428.4,354.6,2.3,无效
9728,-144.6,-164.1,0.1,无效
9729,651.5,729.2,5.6,无效
9730,1176.3,1130.4,-7.0,无效
9731,706.3,663.1,11.7,无效
9732,416.1,458.6,-16.0,无效
9733,296.8,294.4,19.9,无效
9734,371.6,379.2,-18.7,无效
9735,564.6,519.0,-17.3,无效
9736,-157.2,-155.6,-0.1,无效
9737,456.7,522.0,7.2,无效
9738,606.4,545.6,-8.8,无效
9739,610.6,539.1,8.4,无效
9740,452.6,378.5,-3.2,无效
9741,555.9,555.1,11.2,无效
9742,711.9,654.5,-6.3,无效
9743,365.2,394.9,-17.1,无效
9744,617.4,704.4,-5.7,无效
9745,585.3,656.2,1.8,无效
9746,274.1,366.2,-3.3,无效
9747,313.9,215.4,-4.2,无效
9748,826.3,804.8,11.9,无效
9749,-119.4,-83.8,2.3,无效
9750,1045.9,1030.6,5.2,无效
9751,1017.7,1047.7,-9.9,无效
9752,1086.4,1110.0,-2.5,无效
9753,194.4,192.1,19.6,无效
9754,434.0,469.3,-13.3,无效
9755,708.0,638.3,-2.0,无效
9756,-23.4,-69.7,-9.7,无效
9757,569.0,628.0,-4.3,无效
9758,272.5,217.5,-2.3,无效
9759,645.0,570.1,3.7,无效
9760,-107.9,-135.1,-2.2,无效
9761,463.2,535.1,8.0,无效
9762,407.5,404.7,-16.3,无效
9763,527.4,478.8,-16.6,无效
9764,413.4,470.3,-2.7,无效
9765,555.8,511.1,-16.3,无效
9766,796.3,706.5,8.6,无效
9767,1063.1,1036.1,1.8,无效
9768,-92.4,-94.2,-1.4,无效
9769,526.4,590.3,-9.4,无效
9770,412.3,368.0,15.5,无效
9771,327.5,365.6,16.4,无效
9772,-149.3,-124.6,-1.8,无效
9773,1114.8,1143.9,1.3,无效
9774,182.6,270.5,-7.1,无效
9775,617.3,674.1,5.2,无效
9776,1048.8,1093.3,4.4,无效
9777,1041.8,1058.3,-0.2,无效
9778,-62.6,-26.0,-2.7,无效
9779,721.5,809.4,5.6,无效
9780,762.4,724.7,15.7,无效
9781,315.5,396.1,-1.1,无效
9782,840.1,849.8,11.3,无效
9783,79.3,101.4,-15.8,无效
9784,560.7,645.0,2.6,无效
9785,1187.2,1171.7,7.4,无效
9786,293.7,390.1,-1.5,无效
9787,496.2,540.4,-14.6,无效
9788,457.3,363.5,-0.7,无效
9789,365.0,300.7,-9.3,无效
9790,697.2,622.8,-1.1,无效
9791,310.8,234.2,4.3,无效
9792,739.0,735.7,14.0,无效
9793,610.8,628.0,-14.2,无效
9794,441.1,470.4,19.8,无效
9795,559.8,522.0,19.4,无效
9796,-114.9,-129.7,2.7,无效
9797,160.3,203.8,-17.5,无效
9798,210.7,192.0,-16.5,无效
9799,1063.9,1085.8,0.9,无效
9800,1142.2,1154.1,5.5,无效
9801,506.5,584.2,5.0,无效
9802,1102.6,1136.4,0.6,无效
9803,-128.2,-167.5,6.8,无效
9804,99.6,15.5,9.0,无效
9805,689.7,743.6,8.4,无效
9806,755.7,787.7,-14.1,无效
9807,565.0,488.6,4.7,无效
9808,-31.5,-62.0,7.7,无效
9809,-144.4,-186.9,-8.6,无效
9810,591.5,547.4,-19.4,无效
9811,-68.1,-92.4,9.3,无效
9812,240.9,146.0,3.2,无效
9813,617.8,716.8,0.2,无效
9814,449.3,356.9,0.8,无效
9815,510.9,511.9,-18.0,无效
9816,343.3,281.8,1.3,无效
9817,1002.6,998.3,-1.3,无效
9818,869.0,845.7,-15.6,无效
9819,445.9,354.5,0.2,无效
9820,530.4,605.6,-0.6,无效
9821,416.2,497.0,9.0,无效
9822,623.4,556.7,5.8,无效
9823,506.5,514.7,19.9,无效
9824,694.3,726.7,-15.1,无效
9825,1006.9,1034.0,-7.3,无效
9826,1194.4,1179.2,-3.3,无效
9827,1182.0,1166.5,-7.9,无效
9828,53.2,129.2,4.5,无效
9829,-122.1,-135.0,-7.1,无效
9830,565.1,623.7,-2.8,无效
9831,1082.2,1086.3,-3.1,无效
9832,253.6,219.7,19.7,无效
9833,549.1,550.3,13.9,无效
9834,-198.6,-241.3,4.2,无效
9835,622.0,576.1,-12.5,无效
9836,677.7,671.1,17.2,无效
9837,712.7,633.2,-9.2,无效
9838,357.1,413.3,0.6,无效
9839,387.3,326.4,8.3,无效
9840,1028.4,1048.5,-3.6,无效
9841,-93.1,-122.6,-1.3,无效
9842,1034.2,1039.9,5.9,无效
9843,461.3,530.2,0.2,无效
9844,534.3,483.2,0.4,无效
9845,-159.9,-209.3,9.2,无效
9846,538.3,511.5,11.2,无效
9847,59.9,-29.0,9.6,无效
9848,216.4,239.4,19.9,无效
9849,1159.7,1117.7,5.8,无效
9850,-176.8,-131.3,-7.0,无效
9851,-178.1,-187.0,-5.6,无效
9852,-188.6,-163.1,-6.3,无效
9853,1152.0,1110.6,6.0,无效
9854,-174.0,-174.7,-4.4,无效
9855,631.1,571.0,3.8,无效
9856,558.4,638.4,-4.8,无效
9857,580.2,584.3,-18.1,无效
9858,144.4,150.3,-15.7,无效
9859,-173.9,-136.9,-4.2,无效
9860,682.0,618.9,-2.0,无效
9861,381.3,283.1,-6.7,无效
9862,833.8,908.1,-7.0,无效
9863,679.3,660.2,17.1,无效
9864,403.1,333.4,7.0,无效
9865,381.7,429.1,11.4,无效
9866,941.9,927.6,-16.8,无效
9867,-143.9,-153.1,5.6,无效
9868,-6.1,40.8,7.2,无效
9869,1000.0,953.2,-12.1,无效
9870,689.9,651.2,12.2,无效
9871,532.9,448.9,2.7,无效
9872,374.9,275.6,-8.7,无效
9873,633.9,582.7,7.3,无效
9874,200.0,299.1,-9.4,无效
9875,608.0,692.5,-3.8,无效
9876,224.1,165.1,5.8,无效
9877,306.2,387.7,6.9,无效
9878,394.9,380.7,-19.4,无效
9879,587.6,589.7,-19.0,无效
